Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Post Body,Post Summary,Main Image,Thumbnail image,Featured?,Color,Pubdate,Creator/  text,Guid/  text,Post date/  text,Post type/  text,Images
IOCC Food & Wine Tour Nov. 6,save-the-date-iocc,632ff0c7692e3128504d4e21,632ff0c7692e312d6f4d541a,Thu Sep 01 2022 18:26:08 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:41:10 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:56:13 GMT+0000 (Coordinated Universal Time),"<p id="""">Come and experience food and wine from around the world. Celebrate IOCC's 30th year of service! Purchase your tickets at: <a href=""https://support.iocc.org/site/Calendar?id=101821&view=Detail"" id="""">iocc.org/bayarea</a></p>",Come and experience food and wine from around the world. Celebrate IOCC's 30th year of service! ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/631299046b231e31febc1dcd_6310f926e9ba523fa1bfed95_IOCC%25203.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/631299046b231e49eabc1dcc_6310f90bff82328e7077bb3f_IOCC%25202.jpeg,false,#8c0815,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Matthew Jameson,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Save the Date: New Year's Party!,save-the-date-not-your-average-new-years-eve-party,632ff0c7692e3128504d4e21,6338f744b1fbd8da32e3b19e,Sun Oct 02 2022 02:28:20 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:41:30 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:56:13 GMT+0000 (Coordinated Universal Time),,Get Your Sparkle On! This is NOT your average NYE Party!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f6b14f583e60c9077182_NYE%202023%20STD.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f90a63450751b3892271_2023%20NYE%20Banner%20SMALL.png,true,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Grow in Christ - Resurrection Open House,save-the-date-resurrection-open-house-september-11-2022,632ff0c7692e3128504d4e21,632ff0c7692e3173224d541d,Sun Jul 31 2022 22:26:16 GMT+0000 (Coordinated Universal Time),Thu Sep 08 2022 00:32:05 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<h3 id=""""><strong id=""""><em id="""">“...but grow in the grace and knowledge of our Lord and Savior Jesus Christ.” - 2 Peter 3:18</em>&nbsp;&nbsp;</strong></h3><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:730px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""730px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6310f5cc13fc1d4ffc587a2d_Open%20House.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id=""""><strong id="""">All Are Welcome<br></strong>Please join us for a special day of Christian fellowship and spiritual renewal. Learn about the worship services, ministries, and fellowship opportunities we offer. Sign up for our 2022-2023 youth and adult ministry programs. Deepen your connection with your parish family and together, we will Grow in Christ! </p><p id="""">‍</p>",Join us for a special day of Christian fellowship and spiritual renewal - All Are Welcome to Grow in Christ.,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/631936d9cf88429cc5644e82_Open%20House%20This%20Sunday.png,true,,Thu Sep 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Gary Wallner,,Thu Sep 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
"Special General Assembly - Sunday, October 9",special-general-assembly-sunday-october-9,632ff0c7692e3128504d4e21,6338f455f7e4a73db8cdd584,Sun Oct 02 2022 02:15:49 GMT+0000 (Coordinated Universal Time),Fri Oct 21 2022 18:23:53 GMT+0000 (Coordinated Universal Time),Fri Oct 21 2022 18:23:53 GMT+0000 (Coordinated Universal Time),"<p>A special General Assembly was held on Sunday, October 9 and a motion was made and passed to continue our work to Build the Body of Christ in Pleasanton. View the presentation made by George Psefteas here:&nbsp;<a href=""https://bit.ly/OctGA2022"">https://bit.ly/OctGA2022</a></p><p>‍</p>",Make your voice heard as we discuss Building of the Body of Christ in Pleasanton,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f40c5bd9e659ee1dac34_George%20P.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f4147dd061ffcc0bc47a_Elevation.png,false,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Parish Council & Building the Body of Christ Steering Committee,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Sr. GOYA Pumpkin Carving & Movie Night!,sr-goya-pumpkin-carving-movie-night,632ff0c7692e3128504d4e21,6338fc4d729f954abf8f11e3,Sun Oct 02 2022 02:49:49 GMT+0000 (Coordinated Universal Time),Wed Oct 19 2022 23:45:47 GMT+0000 (Coordinated Universal Time),Wed Oct 19 2022 23:45:47 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fbd01777309655dd8ca4_October%20Movie%20Night%20Flyer%20(002).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fbdbf7e4a76f2ad413ee_Frozen%20Broadway%20Ad%20(002).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure>","Pumpkins, Life of PI, Theater Time - Oh, MY!",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fc34729f95cf9b8f0bb2_GOYA%20Logo.png,false,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Jonathan Akkawi,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
St. Paraskevi Seniors September Meeting,st-paraskevi-seniors-september-meeting,632ff0c7692e3128504d4e21,632ff0c7692e3138964d541b,Thu Sep 01 2022 18:22:23 GMT+0000 (Coordinated Universal Time),Sat Sep 03 2022 00:00:25 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<p id="""">Our next meeting will be on Thursday, September 8th at 11:00 a.m. in the Small Hall. It will be a Potluck Lunch. Please bring at least one of the following items:</p><p id="""">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Casserole Dish</p><p id="""">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Vegetable Dish</p><p id="""">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Meat Dish</p><p id="""">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Salad</p><p id="""">·&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Dessert<br><br>We will be having a speaker at this meeting. Megan Garedakis, Helen’s granddaughter, is a graduate student at the University of Colorado. She will be discussing her graduate thesis research project, which is the first academic ethnography conducted on the San Francisco Bay Area Greek community.<br><br>Even if you are not a current member, we hope that you can join us!</p>",Bring a potluck dish to share and join us this month for a special guest presentation by Megan Garedakis! ,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63129918eeb3d07968b7d1c5_6310f6d27fd4eaeeede1980a_Seniors.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63129918eeb3d06095b7d1af_6310f6b77fd4ea6cb5e19808_Seniors%2520Potluck%2520Sept%2520digi%2520sign.png,false,#1a542f,Thu Sep 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Shirley Gray,,Thu Sep 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63129918eeb3d0f140b7d1ce_6310f7dc3d53bb5f4fccc0fe_Seniors%2520Luncheon%2520Dec%25202021.jpeg
Steward Appreciation Lunch,stewardship-appreciation-luncheon,632ff0c7692e3128504d4e21,63db41acf01a66395fb89eb9,Thu Feb 02 2023 04:53:00 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:46:02 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 00:46:02 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db413db6b72b18c42c40cb_2023%20Steward%20Lunch%20Digi%20Sign.png"" loading=""lazy""></div></figure>",No reservations needed. No charge. This is the Parish Council's turn to shower our faithful parishioners with the love! Come and see.,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63ec40fbc7be04353ff92767_Sacrificial%20Love.png,false,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Parish Council,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Study the Divine Liturgy During Great Lent,study-the-divine-liturgy-during-great-lent,632ff0c7692e3128504d4e21,63f56607b225887d356f0a3f,Wed Feb 22 2023 00:47:03 GMT+0000 (Coordinated Universal Time),Wed Feb 22 2023 00:47:03 GMT+0000 (Coordinated Universal Time),Wed Feb 22 2023 00:47:20 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1272px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1272px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63f563b22d77cd0ba2c1a00d_Study%20DL%20Flyer%20.png"" loading=""lazy""></div></figure>",Learn about why and how we worship the way we do and how we can enter more deeply into our services.,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63f565deb0ffbc28f6581a15_Holy%20Communion.jpg,true,,Tue Feb 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Deacon Justin Bosl,,Tue Feb 21 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Sunday School Upcoming Events,sunday-school-upcoming-events,632ff0c7692e3128504d4e21,63fea67df4780987a7caa6c5,Wed Mar 01 2023 01:12:29 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 01:25:47 GMT+0000 (Coordinated Universal Time),Wed Mar 01 2023 01:25:47 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1000px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1000px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea622327d9f7fd1c3e533_Sunday%20Orthodoxy%202023%20SMALL.png"" loading=""lazy""></div></figure><figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea635a5e68a471e62b940_Oratorical%20Fest%20v2%20Digi%20Sign.png"" loading=""lazy""></div></figure>",Grab your favorite Icon for the Sunday of Orthodoxy and prepare your speech for the Oratorical Festival!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63fea6f9d252bca36429d820_Sunday%20School%202.png,false,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,,Tue Feb 28 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
The Incredible Family Retreat - Labor Day Weekend,the-incredible-family-retreat-labor-day-weekend,632ff0c7692e3128504d4e21,6499e30ba40040a51a439a3b,Mon Jun 26 2023 19:12:11 GMT+0000 (Coordinated Universal Time),Mon Jun 26 2023 19:12:11 GMT+0000 (Coordinated Universal Time),Mon Jun 26 2023 19:12:11 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:1280px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""1280px""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6499e2899defb3e9a81a374c_Ranch%202023.png"" loading=""lazy""></div></figure>",Save the Date - An Incredible Time for All Ages This Labor Day Weekend!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6499e2f1816f687179700928_Incredibles.png,false,,Mon Jun 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Liz Levy,,Mon Jun 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
The November Monthly Magazine is Here!,this-november-monthly-magazine-is-here,632ff0c7692e3128504d4e21,63618a94a338df5cf9f93795,Tue Nov 01 2022 21:07:32 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:39:07 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 23:40:00 GMT+0000 (Coordinated Universal Time),"<p id="""">As we get ready for the Thanksgiving holiday later this month, let’s take a moment to simply remember just how wonderfully God has blessed us. <a href=""https://www.resurrectiongoc.com/monthly-magazines"">Inside this month’s edition</a> you’ll find family pictures from our recent Godparent’s Sunday, a sweet story from the Fridell’s on their latest trip to Project Mexico, and several fun upcoming events.<strong id=""""></strong> If you have suggestions for a future story or article or would like to volunteer to write a semi-regular column, drop me a line at <a href=""http://renee@resurrectiongoc.com"" id="""">renee@resurrectiongoc.com</a> and let’s chat! </p><p id="""">Kalo Mina,<br>Renee</p>","As we prepare for the Thanksgiving holiday this month, let’s remember how Simply Blessed we are! ",https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/636189ab5e4c969e6834748d_NOV%20COVER%20ONLY.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/636189e24631dde923314967_NEW%20Magazine%20Banner%202022.png,false,,Tue Nov 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Tue Nov 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
OPA! This Year's Greek Festival is Right Around the Corner!,this-years-greek-festival-is-right-around-the-corner,632ff0c7692e3128504d4e21,6499dd9ff8394bd77b84c112,Mon Jun 26 2023 18:49:03 GMT+0000 (Coordinated Universal Time),Wed Sep 06 2023 22:37:36 GMT+0000 (Coordinated Universal Time),Wed Sep 06 2023 22:45:33 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6499dcd83818a552ef691fbf_2023%20Greek%20Festival%20Poster%20FINAL.jpg"" loading=""lazy""></div></figure><p>Planning is underway for the <strong id="""">51st Castro Valley Greek Festival.</strong> &nbsp;Come experience the Ancient Greek concept of Philoxenia and the famous hospitality of the Greek culture as we open our arms, our hearts, and our kitchen to all. <br><br>‍<strong id="""">Can we get an OPA?!</strong> This popular annual cultural celebration on the grounds of the Resurrection Greek Orthodox Church in Castro Valley serves up authentic flavorful food, great music, dancing, and pure fun.<br><br>‍<strong id="""">Celebrate with the Greeks! </strong>Dance to our lively bouzouki music, taste our delicious cuisine, drink our wine, tour our traditional Byzantine-rich ekklēsía (church), and shop our agorá (marketplace). Experience a weekend filled with lots of kefi (joy)!<br><br>Check out our <a href=""https://www.resurrectiongoc.com/greekfestival/faq"" id="""">FAQ</a> page for more festival details and test out your taste buds on our <a href=""https://www.resurrectiongoc.com/greekfestival/menu"" target=""_blank"" id="""">Menu</a> page. <br>Visit the <a href=""https://www.resurrectiongoc.com/our-faith"" target=""_blank"" id="""">Our Faith</a> page to find out more about the Greek Orthodox Church.<br><br>‍<strong id="""">Questions?</strong> Contact the Church office at <a href=""tel:(510)581-8950"" id="""">(510) 581-8950</a>.<strong id=""""><em id="""">‍</em></strong><em id="""">‍<br><br></em><strong id=""""><em id="""">Resurrection Greek Orthodox Church</em></strong><em id=""""><br>Celebrating over 50 years in the East Bay, our Resurrection parish consists of over 200 faithful families who make up the body of Christ in worship. Our community is unique because of its multi-ethnic background and small size (compared to other Orthodox Churches in the surrounding area). Come and See! </em></p>","Come experience the Ancient Greek concept of Philoxenia and the famous hospitality of the Greek culture as we open our arms, our hearts, and our kitchen to all. ",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6499dd8c69bb675fdd646982_2023%20Greek%20Festival%20Post%20Card.png,false,,Mon Jun 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Mon Jun 26 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Two Ways to Support Your Fellow Parishioners This Month!,two-ways-to-support-your-fellow-parishioners-this-month-dine-out,632ff0c7692e3128504d4e21,632ff0c7692e312a0c4d5406,Fri Jun 24 2022 23:59:20 GMT+0000 (Coordinated Universal Time),Wed Jul 13 2022 19:50:57 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),"<p id="""">Dine out in May and support our parishioners attending Ionian Village and Project Mexico!<br></p><figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62779ce6f2bbb41579605f61_project-mexico-2022-fundraiser.png"" id="""" width=""auto"" height=""auto"" loading=""auto""></div></figure><p id="""">‍</p>",Dine out in May and support our parishioners attending Ionian Village and Project Mexico!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc61d4527e7f58053e4e60_IV%20Fundraiser.png,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc61eb5fdc1d08568858da_Dine%20Out.png,false,,Wed May 04 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Tue May 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),attachment,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc620c318e9989ce5e6728_Project%20Mexico%202022%20Fundraiser.png
Upcoming Youth Events,upcoming-youth-events,632ff0c7692e3128504d4e21,632ff0c7692e31747d4d541c,Thu Sep 01 2022 18:09:49 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 00:49:28 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 00:50:30 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center"" data-rt-max-width=""""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f9795bd9e63bef26221e_JOY%20(13.3%20%207.5%20in)%20(6)%20(002).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f99edc3829020477f43e_3%5B1%5D.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f9bfbe0bad3031a772d9_Paraklesis%20Youth.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338f5db1777303da6dac40e_Godparents%20Sunday%202022%20v2.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fa08f7e4a7d150d267a1_Untitled%20(13.3%20%207.5%20in)%20(2)%20(002).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fa3ef7e4a77a1ad2a018_Dance%20%20(15)%20(002).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure>",Lots of fun and activities are happening this month - come hang with us!,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/6338fa6817773080d8dce888_Youth%20Ministries%20Logo.png,false,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Anna Teodosiadis,,Sat Oct 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,
Upcoming Youth Events You Won't Want to Miss!,upcoming-youth-events-you-wont-want-to-miss-slide4,632ff0c7692e3128504d4e21,632ff0c7692e31bfce4d540b,Fri Jun 24 2022 23:59:20 GMT+0000 (Coordinated Universal Time),Mon Jul 11 2022 18:29:06 GMT+0000 (Coordinated Universal Time),Tue Sep 27 2022 23:18:31 GMT+0000 (Coordinated Universal Time),,From Movie Night and Graduation to Vacation Church School and Summer Camp – be sure to connect with your besties in fellowship this summer!,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc60c4a62d2030122dfa4b_GOYA%20Movie%20Coco.PNG,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc608e72068184928ba657_Youth%20Ministry%20Header%20cropped.png,false,,Wed May 04 2022 00:00:00 GMT+0000 (Coordinated Universal Time),Anna Teodosiadis,<p>http://cvresurrection.files.wordpress.com/2022/05/slide4.png</p>,Tue May 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),attachment,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc60e9e28f0acff7f0442d_2022%20Summer%20Camp.PNG; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc60e9763ac22b9c523782_Slide3.PNG; https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/62cc60e930da14963347620c_Slide2.PNG
Vasilopita Luncheon 2023,vasilopita-luncheon-2023,632ff0c7692e3128504d4e21,63b60348b3bd5d4171e1a09f,Wed Jan 04 2023 22:52:56 GMT+0000 (Coordinated Universal Time),Wed Jan 04 2023 22:52:56 GMT+0000 (Coordinated Universal Time),Wed Jan 04 2023 22:52:56 GMT+0000 (Coordinated Universal Time),"<figure class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63b602e530006c2d24b1ef16_Vasilopita%20Flyer%202023.png"" loading=""lazy""></div></figure>",Come and See Who Will Get the Coin this Year! ,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63b60327b26e4f544be8b58a_2023%20Vasilopita%20Digi%20Sign.png,false,,Wed Jan 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Rita Revill,,Wed Jan 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Yes! We're Having a Pascha Picnic!,yes-were-having-a-pascha-picnic,632ff0c7692e3128504d4e21,642cb1862b175084ecc6ead7,Tue Apr 04 2023 23:23:50 GMT+0000 (Coordinated Universal Time),Sat Apr 15 2023 17:16:53 GMT+0000 (Coordinated Universal Time),Sat Apr 15 2023 17:17:04 GMT+0000 (Coordinated Universal Time),"<h3 id="""">Let us Rejoice - Christ is Risen! <br><br>‍<strong id="""">No Reservations Needed - Seating is on a First Come, First Served Basis beginning at 11:30 a.m. but please bring extra tables and folding chairs if you have a large group. </strong>Charcoal will be ready for grilling starting at noon.<strong id="""">&nbsp;<br></strong></h3><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-fullwidth"" style=""max-width:816px"" data-rt-type=""image"" data-rt-align=""fullwidth"" data-rt-max-width=""816px""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642caf85b04e433361cc3661_Pascha%20Picnic%202023.PNG"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure>","Let us all rejoice! Christ is Risen! Join us at Sycamore Park in Danville. No Reservations needed; tables available on a first come, first served basis.",,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/642dd17670812249d240a6eb_Resurrection%20Landscape.jpg,true,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Renee Taylor,,Tue Apr 04 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
Youth Events - February & March 2023,youth-events-february-march-2023,632ff0c7692e3128504d4e21,63db40dd4f1949155c07433d,Thu Feb 02 2023 04:49:33 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 02:16:51 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 02:17:01 GMT+0000 (Coordinated Universal Time),"<figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db408346f579f69479b4e6_Rise%20FDF.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db3f057a0e4b93f541ffa0_Forgiveness%20Sunday%20Ice%20Cream%20Social%20(1).png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db3f1144d9522c70f4d786_Oratorical%202023.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><figure id="""" class=""w-richtext-figure-type-image w-richtext-align-center"" data-rt-type=""image"" data-rt-align=""center""><div id=""""><img src=""https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db40484f1949e1ee064890_Annunciation%20Lenten%20Retreat%202023.png"" loading=""lazy"" id="""" width=""auto"" height=""auto""></div></figure><p id="""">‍</p>",Looking for some fun fellowship with your fellow youth? We got you! ,,https://uploads-ssl.webflow.com/625a7aaab6cf80112a7cba8e/63db40c58a9ad531cac4741d_Res%20Youth%20Ministry.png,false,,Wed Feb 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),Jonathan Akkawi,,Wed Feb 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,
